FID,FID_1,STATION,BASIN,LONGITUDE,LATITUDE,STATION_ID,SITE,STATION__1,CRMS_SITE,PROJ_ID,BASIN_1,FLD_OFFICE,PROJ_TYPE,STATUS,DATA_TYPE,FREQUENCY,SENSOR_ENV,METHOD,Measures,FID_2,OBJECTID,TNMID,METASOURCE,SOURCEDATA,SOURCEORIG,SOURCEFEAT,LOADDATE,GNIS_ID,AREAACRES,AREASQKM,STATES,HUC8,NAME,Shape_Leng,Shape_Area,LWI_Region,Long,Lat
4676,16839,A08,Calcasieu/Sabine,-93° 6' 16.066"",29° 57' 44.751"",CRMS0691-A08,CRMS0691,CRMS0691-A08,CRMS0691,"CS-0016,CS-0029,LA-0030",Calcasieu/Sabine,Lafayette,CRMS,Active,Sediment Elevation,6 Months, ,DGPS,Accretion,4,2049,{290E1D06-3366-4E2B-A60A-7F7E534008BF}, , , , ,6/6/2016 0:00:00,0,1646620.000000000000000,6663.640000000000327,LA,08080202,Mermentau,4.715571888090000,0.622427829769000,5,-93.104462893800005,29.962430967000000
4677,16840,A12,Calcasieu/Sabine,-93° 6' 16.104"",29° 57' 44.816"",CRMS0691-A12,CRMS0691,CRMS0691-A12,CRMS0691,"CS-0016,CS-0029,LA-0030",Calcasieu/Sabine,Lafayette,CRMS,Active,Sediment Elevation,6 Months, ,DGPS,Accretion,4,2049,{290E1D06-3366-4E2B-A60A-7F7E534008BF}, , , , ,6/6/2016 0:00:00,0,1646620.000000000000000,6663.640000000000327,LA,08080202,Mermentau,4.715571888090000,0.622427829769000,5,-93.104473277099999,29.962449008099998
4678,16850,A04,Mermentau,-92° 27' 0.497"",29° 39' 30.447"",CRMS1100-A04,CRMS1100,CRMS1100-A04,CRMS1100,LA-0030,Mermentau,Lafayette,CRMS,Active,Sediment Elevation,6 Months, ,DGPS,Accretion,4,2049,{290E1D06-3366-4E2B-A60A-7F7E534008BF}, , , , ,6/6/2016 0:00:00,0,1646620.000000000000000,6663.640000000000327,LA,08080202,Mermentau,4.715571888090000,0.622427829769000,5,-92.450137945999998,29.658457399200000
4679,16851,A08,Mermentau,-92° 27' 0.572"",29° 39' 30.252"",CRMS1100-A08,CRMS1100,CRMS1100-A08,CRMS1100,LA-0030,Mermentau,Lafayette,CRMS,Active,Sediment Elevation,6 Months, ,DGPS,Accretion,4,2049,{290E1D06-3366-4E2B-A60A-7F7E534008BF}, , , , ,6/6/2016 0:00:00,0,1646620.000000000000000,6663.640000000000327,LA,08080202,Mermentau,4.715571888090000,0.622427829769000,5,-92.450158905699993,29.658403336999999
4680,16852,A12,Mermentau,-92° 27' 0.573"",29° 39' 30.155"",CRMS1100-A12,CRMS1100,CRMS1100-A12,CRMS1100,LA-0030,Mermentau,Lafayette,CRMS,Active,Sediment Elevation,6 Months, ,DGPS,Accretion,4,2049,{290E1D06-3366-4E2B-A60A-7F7E534008BF}, , , , ,6/6/2016 0:00:00,0,1646620.000000000000000,6663.640000000000327,LA,08080202,Mermentau,4.715571888090000,0.622427829769000,5,-92.450159052900005,29.658376263000001
4681,16856,A04,Mermentau,-93° 0' 38.060"",29° 52' 8.378"",CRMS1409-A04,CRMS1409,CRMS1409-A04,CRMS1409,"CS-0016,CS-0029,LA-0030",Mermentau,Lafayette,CRMS,Active,Sediment Elevation,6 Months, ,DGPS,Accretion,4,2049,{290E1D06-3366-4E2B-A60A-7F7E534008BF}, , , , ,6/6/2016 0:00:00,0,1646620.000000000000000,6663.640000000000327,LA,08080202,Mermentau,4.715571888090000,0.622427829769000,5,-93.010572191199998,29.868993840400002
4682,16857,A08,Mermentau,-93° 0' 37.948"",29° 52' 8.345"",CRMS1409-A08,CRMS1409,CRMS1409-A08,CRMS1409,"CS-0016,CS-0029,LA-0030",Mermentau,Lafayette,CRMS,Active,Sediment Elevation,6 Months, ,DGPS,Accretion,4,2049,{290E1D06-3366-4E2B-A60A-7F7E534008BF}, , , , ,6/6/2016 0:00:00,0,1646620.000000000000000,6663.640000000000327,LA,08080202,Mermentau,4.715571888090000,0.622427829769000,5,-93.010541126000007,29.868984818100000
4683,16858,A12,Mermentau,-93° 0' 37.985"",29° 52' 8.410"",CRMS1409-A12,CRMS1409,CRMS1409-A12,CRMS1409,"CS-0016,CS-0029,LA-0030",Mermentau,Lafayette,CRMS,Active,Sediment Elevation,6 Months, ,DGPS,Accretion,4,2049,{290E1D06-3366-4E2B-A60A-7F7E534008BF}, , , , ,6/6/2016 0:00:00,0,1646620.000000000000000,6663.640000000000327,LA,08080202,Mermentau,4.715571888090000,0.622427829769000,5,-93.010551482599993,29.869002866799999
4684,16859,A04,Mermentau,-93° 0' 37.996"",29° 53' 49.289"",CRMS1413-A04,CRMS1413,CRMS1413-A04,CRMS1413,"CS-0016,CS-0029,LA-0030",Mermentau,Lafayette,CRMS,Active,Sediment Elevation,6 Months, ,DGPS,Accretion,4,2049,{290E1D06-3366-4E2B-A60A-7F7E534008BF}, , , , ,6/6/2016 0:00:00,0,1646620.000000000000000,6663.640000000000327,LA,08080202,Mermentau,4.715571888090000,0.622427829769000,5,-93.010554433500005,29.897024780999999
4685,16860,A08,Mermentau,-93° 0' 38.071"",29° 53' 49.257"",CRMS1413-A08,CRMS1413,CRMS1413-A08,CRMS1413,"CS-0016,CS-0029,LA-0030",Mermentau,Lafayette,CRMS,Active,Sediment Elevation,6 Months, ,DGPS,Accretion,4,2049,{290E1D06-3366-4E2B-A60A-7F7E534008BF}, , , , ,6/6/2016 0:00:00,0,1646620.000000000000000,6663.640000000000327,LA,08080202,Mermentau,4.715571888090000,0.622427829769000,5,-93.010575147799997,29.897015754600002
4686,16861,A12,Mermentau,-93° 0' 38.033"",29° 53' 49.127"",CRMS1413-A12,CRMS1413,CRMS1413-A12,CRMS1413,"CS-0016,CS-0029,LA-0030",Mermentau,Lafayette,CRMS,Active,Sediment Elevation,6 Months, ,DGPS,Accretion,4,2049,{290E1D06-3366-4E2B-A60A-7F7E534008BF}, , , , ,6/6/2016 0:00:00,0,1646620.000000000000000,6663.640000000000327,LA,08080202,Mermentau,4.715571888090000,0.622427829769000,5,-93.010564786299994,29.896979656399999
4687,16862,A04,Mermentau,-92° 49' 37.859"",29° 55' 37.104"",CRMS1446-A04,CRMS1446,CRMS1446-A04,CRMS1446,"CS-0016,CS-0029,LA-0030",Mermentau,Lafayette,CRMS,Active,Sediment Elevation,6 Months, ,DGPS,Accretion,4,2049,{290E1D06-3366-4E2B-A60A-7F7E534008BF}, , , , ,6/6/2016 0:00:00,0,1646620.000000000000000,6663.640000000000327,LA,08080202,Mermentau,4.715571888090000,0.622427829769000,5,-92.827183026200004,29.926973324300000
4688,16863,A08,Mermentau,-92° 49' 37.896"",29° 55' 37.007"",CRMS1446-A08,CRMS1446,CRMS1446-A08,CRMS1446,"CS-0016,CS-0029,LA-0030",Mermentau,Lafayette,CRMS,Active,Sediment Elevation,6 Months, ,DGPS,Accretion,4,2049,{290E1D06-3366-4E2B-A60A-7F7E534008BF}, , , , ,6/6/2016 0:00:00,0,1646620.000000000000000,6663.640000000000327,LA,08080202,Mermentau,4.715571888090000,0.622427829769000,5,-92.827193433700003,29.926946263900000
4689,16864,A12,Mermentau,-92° 49' 37.822"",29° 55' 37.136"",CRMS1446-A12,CRMS1446,CRMS1446-A12,CRMS1446,"CS-0016,CS-0029,LA-0030",Mermentau,Lafayette,CRMS,Active,Sediment Elevation,6 Months, ,DGPS,Accretion,4,2049,{290E1D06-3366-4E2B-A60A-7F7E534008BF}, , , , ,6/6/2016 0:00:00,0,1646620.000000000000000,6663.640000000000327,LA,08080202,Mermentau,4.715571888090000,0.622427829769000,5,-92.827172649999994,29.926982335400002
4690,16874,A03,Mermentau,-92° 28' 30.733"",29° 38' 12.870"",CRMS1965-A03,CRMS1965,CRMS1965-A03,CRMS1965,"LA-0030,ME-0001,ME-0014,ME-0023",Mermentau,Lafayette,CRMS,Active,Sediment Elevation,6 Months, ,DGPS,Accretion,4,2049,{290E1D06-3366-4E2B-A60A-7F7E534008BF}, , , , ,6/6/2016 0:00:00,0,1646620.000000000000000,6663.640000000000327,LA,08080202,Mermentau,4.715571888090000,0.622427829769000,5,-92.475203644399997,29.636908267599999
4691,16875,A07,Mermentau,-92° 28' 30.732"",29° 38' 13.032"",CRMS1965-A07,CRMS1965,CRMS1965-A07,CRMS1965,"LA-0030,ME-0001,ME-0014,ME-0023",Mermentau,Lafayette,CRMS,Active,Sediment Elevation,6 Months, ,DGPS,Accretion,4,2049,{290E1D06-3366-4E2B-A60A-7F7E534008BF}, , , , ,6/6/2016 0:00:00,0,1646620.000000000000000,6663.640000000000327,LA,08080202,Mermentau,4.715571888090000,0.622427829769000,5,-92.475203410500001,29.636953391300001
4692,16876,A11,Mermentau,-92° 28' 30.658"",29° 38' 12.967"",CRMS1965-A11,CRMS1965,CRMS1965-A11,CRMS1965,"LA-0030,ME-0001,ME-0014,ME-0023",Mermentau,Lafayette,CRMS,Active,Sediment Elevation,6 Months, ,DGPS,Accretion,4,2049,{290E1D06-3366-4E2B-A60A-7F7E534008BF}, , , , ,6/6/2016 0:00:00,0,1646620.000000000000000,6663.640000000000327,LA,08080202,Mermentau,4.715571888090000,0.622427829769000,5,-92.475182843100001,29.636935260100000
4693,16898,A04,Mermentau,-92° 53' 16.352"",29° 49' 32.584"",CRMS2493-A04,CRMS2493,CRMS2493-A04,CRMS2493,"CS-0016,CS-0029,LA-0030,ME-0011",Mermentau,Lafayette,CRMS,Active,Sediment Elevation,6 Months, ,DGPS,Accretion,4,2049,{290E1D06-3366-4E2B-A60A-7F7E534008BF}, , , , ,6/6/2016 0:00:00,0,1646620.000000000000000,6663.640000000000327,LA,08080202,Mermentau,4.715571888090000,0.622427829769000,5,-92.887875480500000,29.825717797599999
4694,16899,A08,Mermentau,-92° 53' 16.277"",29° 49' 32.746"",CRMS2493-A08,CRMS2493,CRMS2493-A08,CRMS2493,"CS-0016,CS-0029,LA-0030,ME-0011",Mermentau,Lafayette,CRMS,Active,Sediment Elevation,6 Months, ,DGPS,Accretion,4,2049,{290E1D06-3366-4E2B-A60A-7F7E534008BF}, , , , ,6/6/2016 0:00:00,0,1646620.000000000000000,6663.640000000000327,LA,08080202,Mermentau,4.715571888090000,0.622427829769000,5,-92.887854729599994,29.825762904200001
4695,16900,A12,Mermentau,-92° 53' 16.426"",29° 49' 32.747"",CRMS2493-A12,CRMS2493,CRMS2493-A12,CRMS2493,"CS-0016,CS-0029,LA-0030,ME-0011",Mermentau,Lafayette,CRMS,Active,Sediment Elevation,6 Months, ,DGPS,Accretion,4,2049,{290E1D06-3366-4E2B-A60A-7F7E534008BF}, , , , ,6/6/2016 0:00:00,0,1646620.000000000000000,6663.640000000000327,LA,08080202,Mermentau,4.715571888090000,0.622427829769000,5,-92.887896130599998,29.825762939299999
4696,17255,P01,Teche/Vermilion,-92° 17' 30.518"",29° 32' 55.279"",CRMS0510-P01,CRMS0510,CRMS0510-P01,CRMS0510,LA-0030,Teche/Vermilion,Lafayette,CRMS,Active,Hydrography,Monthly, , ,"Soil Porewater Salinity, Soil Porewater Specific Conductance, Soil Porewater Temperature",4,2049,{290E1D06-3366-4E2B-A60A-7F7E534008BF}, , , , ,6/6/2016 0:00:00,0,1646620.000000000000000,6663.640000000000327,LA,08080202,Mermentau,4.715571888090000,0.622427829769000,5,-92.291810612099994,29.548688488200000
4697,17259,S01,Mermentau,-92° 54' 56.674"",29° 51' 38.740"",CRMS0605-S01,CRMS0605,CRMS0605-S01,CRMS0605,"CS-0016,CS-0029,LA-0030,ME-0011",Mermentau,Lafayette,CRMS,Active,Soil Properties,Once, , ,"Soil Bulk Density, Soil Percent Moisture Content, Soil Percent Organic Matter, Soil Salinity, Soil Specific Conductance, Soil pH, Volume",4,2049,{290E1D06-3366-4E2B-A60A-7F7E534008BF}, , , , ,6/6/2016 0:00:00,0,1646620.000000000000000,6663.640000000000327,LA,08080202,Mermentau,4.715571888090000,0.622427829769000,5,-92.915742877300005,29.860761000400000
4698,17260,S01,Mermentau,-92° 38' 7.887"",29° 36' 24.063"",CRMS0610-S01,CRMS0610,CRMS0610-S01,CRMS0610,"LA-0030,ME-0016",Mermentau,Lafayette,CRMS,Active,Soil Properties,Once, , ,"Soil Bulk Density, Soil Percent Moisture Content, Soil Percent Organic Matter, Soil Salinity, Soil Specific Conductance, Soil pH, Volume",4,2049,{290E1D06-3366-4E2B-A60A-7F7E534008BF}, , , , ,6/6/2016 0:00:00,0,1646620.000000000000000,6663.640000000000327,LA,08080202,Mermentau,4.715571888090000,0.622427829769000,5,-92.635524138199997,29.606684035699999
4699,17267,S01,Mermentau,-93° 0' 38.111"",29° 53' 49.302"",CRMS1413-S01,CRMS1413,CRMS1413-S01,CRMS1413,"CS-0016,CS-0029,LA-0030",Mermentau,Lafayette,CRMS,Active,Soil Properties,Once, , ,"Soil Bulk Density, Soil Percent Moisture Content, Soil Percent Organic Matter, Soil Salinity, Soil Specific Conductance, Soil pH, Volume",4,2049,{290E1D06-3366-4E2B-A60A-7F7E534008BF}, , , , ,6/6/2016 0:00:00,0,1646620.000000000000000,6663.640000000000327,LA,08080202,Mermentau,4.715571888090000,0.622427829769000,5,-93.010586484499996,29.897028285400001
4700,17269,P01,Mermentau,-92° 28' 30.560"",29° 38' 12.927"",CRMS1965-P01,CRMS1965,CRMS1965-P01,CRMS1965,"LA-0030,ME-0001,ME-0014,ME-0023",Mermentau,Lafayette,CRMS,Active,Hydrography,Monthly, , ,"Soil Porewater Salinity, Soil Porewater Specific Conductance, Soil Porewater Temperature",4,2049,{290E1D06-3366-4E2B-A60A-7F7E534008BF}, , , , ,6/6/2016 0:00:00,0,1646620.000000000000000,6663.640000000000327,LA,08080202,Mermentau,4.715571888090000,0.622427829769000,5,-92.475155655999998,29.636924265699999
4701,17270,P02,Mermentau,-92° 28' 30.549"",29° 38' 12.840"",CRMS1965-P02,CRMS1965,CRMS1965-P02,CRMS1965,"LA-0030,ME-0001,ME-0014,ME-0023",Mermentau,Lafayette,CRMS,Active,Hydrography,Monthly, , ,"Soil Porewater Salinity, Soil Porewater Specific Conductance, Soil Porewater Temperature",4,2049,{290E1D06-3366-4E2B-A60A-7F7E534008BF}, , , , ,6/6/2016 0:00:00,0,1646620.000000000000000,6663.640000000000327,LA,08080202,Mermentau,4.715571888090000,0.622427829769000,5,-92.475152522200005,29.636900052100000
4702,17271,P03,Mermentau,-92° 28' 30.930"",29° 38' 12.883"",CRMS1965-P03,CRMS1965,CRMS1965-P03,CRMS1965,"LA-0030,ME-0001,ME-0014,ME-0023",Mermentau,Lafayette,CRMS,Active,Hydrography,Monthly, , ,"Soil Porewater Salinity, Soil Porewater Specific Conductance, Soil Porewater Temperature",4,2049,{290E1D06-3366-4E2B-A60A-7F7E534008BF}, , , , ,6/6/2016 0:00:00,0,1646620.000000000000000,6663.640000000000327,LA,08080202,Mermentau,4.715571888090000,0.622427829769000,5,-92.475258384699998,29.636911859600001
4703,17312,E02,Mermentau,-92° 27' 3.261"",29° 54' 8.731"",CRMS0567-E02,CRMS0567,CRMS0567-E02,CRMS0567,LA-0030,Mermentau,Lafayette,CRMS,Active,Sediment Elevation,6 Months, ,DGPS,Surface Elevation,4,2049,{290E1D06-3366-4E2B-A60A-7F7E534008BF}, , , , ,6/6/2016 0:00:00,0,1646620.000000000000000,6663.640000000000327,LA,08080202,Mermentau,4.715571888090000,0.622427829769000,5,-92.450905882499995,29.902425293400000
4704,17313,A101,Mermentau,-92° 27' 3.298"",29° 54' 8.829"",CRMS0567-A101,CRMS0567,CRMS0567-A101,CRMS0567,LA-0030,Mermentau,Lafayette,CRMS,Active,Sediment Elevation,6 Months, ,DGPS,Accretion,4,2049,{290E1D06-3366-4E2B-A60A-7F7E534008BF}, , , , ,6/6/2016 0:00:00,0,1646620.000000000000000,6663.640000000000327,LA,08080202,Mermentau,4.715571888090000,0.622427829769000,5,-92.450916091699995,29.902452409500000
4705,17314,A105,Mermentau,-92° 27' 3.597"",29° 54' 8.700"",CRMS0567-A105,CRMS0567,CRMS0567-A105,CRMS0567,LA-0030,Mermentau,Lafayette,CRMS,Active,Sediment Elevation,6 Months, ,DGPS,Accretion,4,2049,{290E1D06-3366-4E2B-A60A-7F7E534008BF}, , , , ,6/6/2016 0:00:00,0,1646620.000000000000000,6663.640000000000327,LA,08080202,Mermentau,4.715571888090000,0.622427829769000,5,-92.450999151399998,29.902416657100002
4706,17315,A109,Mermentau,-92° 27' 3.224"",29° 54' 8.666"",CRMS0567-A109,CRMS0567,CRMS0567-A109,CRMS0567,LA-0030,Mermentau,Lafayette,CRMS,Active,Sediment Elevation,6 Months, ,DGPS,Accretion,4,2049,{290E1D06-3366-4E2B-A60A-7F7E534008BF}, , , , ,6/6/2016 0:00:00,0,1646620.000000000000000,6663.640000000000327,LA,08080202,Mermentau,4.715571888090000,0.622427829769000,5,-92.450895623700006,29.902407201599999
4707,17645,A01,Mermentau,-92° 47' 31.116"",29° 47' 32.865"",CRMS0630-A01,CRMS0630,CRMS0630-A01,CRMS0630,LA-0030,Mermentau,Lafayette,CRMS,Inactive,Sediment Elevation,6 Months, , ,Accretion,4,2049,{290E1D06-3366-4E2B-A60A-7F7E534008BF}, , , , ,6/6/2016 0:00:00,0,1646620.000000000000000,6663.640000000000327,LA,08080202,Mermentau,4.715571888090000,0.622427829769000,5,-92.791976740600006,29.792462386200000
4708,17646,A05,Mermentau,-92° 47' 30.968"",29° 47' 32.637"",CRMS0630-A05,CRMS0630,CRMS0630-A05,CRMS0630,LA-0030,Mermentau,Lafayette,CRMS,Inactive,Sediment Elevation,6 Months, , ,Accretion,4,2049,{290E1D06-3366-4E2B-A60A-7F7E534008BF}, , , , ,6/6/2016 0:00:00,0,1646620.000000000000000,6663.640000000000327,LA,08080202,Mermentau,4.715571888090000,0.622427829769000,5,-92.791935484099994,29.792399147200001
4709,17647,A09,Mermentau,-92° 47' 31.117"",29° 47' 32.637"",CRMS0630-A09,CRMS0630,CRMS0630-A09,CRMS0630,LA-0030,Mermentau,Lafayette,CRMS,Inactive,Sediment Elevation,6 Months, , ,Accretion,4,2049,{290E1D06-3366-4E2B-A60A-7F7E534008BF}, , , , ,6/6/2016 0:00:00,0,1646620.000000000000000,6663.640000000000327,LA,08080202,Mermentau,4.715571888090000,0.622427829769000,5,-92.791976871200006,29.792399212399999
4710,17648,A10,Mermentau,-92° 47' 31.079"",29° 47' 32.637"",CRMS0630-A10,CRMS0630,CRMS0630-A10,CRMS0630,LA-0030,Mermentau,Lafayette,CRMS,Inactive,Sediment Elevation,6 Months, , ,Accretion,4,2049,{290E1D06-3366-4E2B-A60A-7F7E534008BF}, , , , ,6/6/2016 0:00:00,0,1646620.000000000000000,6663.640000000000327,LA,08080202,Mermentau,4.715571888090000,0.622427829769000,5,-92.791966524499998,29.792399196100000
4711,17650,Y4RU401,Mermentau,-92° 45' 35.417"",29° 42' 38.474"",LA39-Y4RU401,LA39,LA39-Y4RU401,9999,LA-0039,Mermentau,Lafayette,CWPPRA,Active,Vegetation,Yearly, ,DGPS,Herbaceous Marsh Vegetation,4,2049,{290E1D06-3366-4E2B-A60A-7F7E534008BF}, , , , ,6/6/2016 0:00:00,0,1646620.000000000000000,6663.640000000000327,LA,08080202,Mermentau,4.715571888090000,0.622427829769000,5,-92.759837961100004,29.710687346899999
4712,17651,Y4RU402,Mermentau,-92° 45' 13.096"",29° 42' 34.275"",LA39-Y4RU402,LA39,LA39-Y4RU402,9999,LA-0039,Mermentau,Lafayette,CWPPRA,Active,Vegetation,Yearly, ,DGPS,Herbaceous Marsh Vegetation,4,2049,{290E1D06-3366-4E2B-A60A-7F7E534008BF}, , , , ,6/6/2016 0:00:00,0,1646620.000000000000000,6663.640000000000327,LA,08080202,Mermentau,4.715571888090000,0.622427829769000,5,-92.753637762300002,29.709520762000000
4713,17652,Y4RU403,Mermentau,-92° 45' 32.040"",29° 42' 34.277"",LA39-Y4RU403,LA39,LA39-Y4RU403,9999,LA-0039,Mermentau,Lafayette,CWPPRA,Active,Vegetation,Yearly, ,DGPS,Herbaceous Marsh Vegetation,4,2049,{290E1D06-3366-4E2B-A60A-7F7E534008BF}, , , , ,6/6/2016 0:00:00,0,1646620.000000000000000,6663.640000000000327,LA,08080202,Mermentau,4.715571888090000,0.622427829769000,5,-92.758899951100005,29.709521421800002
4714,17653,Y4RU404,Mermentau,-92° 45' 31.710"",29° 42' 16.699"",LA39-Y4RU404,LA39,LA39-Y4RU404,9999,LA-0039,Mermentau,Lafayette,CWPPRA,Active,Vegetation,Yearly, ,DGPS,Herbaceous Marsh Vegetation,4,2049,{290E1D06-3366-4E2B-A60A-7F7E534008BF}, , , , ,6/6/2016 0:00:00,0,1646620.000000000000000,6663.640000000000327,LA,08080202,Mermentau,4.715571888090000,0.622427829769000,5,-92.758808236400000,29.704638745699999
4715,17654,Y4RU405,Mermentau,-92° 45' 35.003"",29° 42' 9.168"",LA39-Y4RU405,LA39,LA39-Y4RU405,9999,LA-0039,Mermentau,Lafayette,CWPPRA,Active,Vegetation,Yearly, ,DGPS,Herbaceous Marsh Vegetation,4,2049,{290E1D06-3366-4E2B-A60A-7F7E534008BF}, , , , ,6/6/2016 0:00:00,0,1646620.000000000000000,6663.640000000000327,LA,08080202,Mermentau,4.715571888090000,0.622427829769000,5,-92.759722941999996,29.702546613900001
4716,17655,Y4RU406,Mermentau,-92° 45' 15.195"",29° 41' 57.760"",LA39-Y4RU406,LA39,LA39-Y4RU406,9999,LA-0039,Mermentau,Lafayette,CWPPRA,Active,Vegetation,Yearly, ,DGPS,Herbaceous Marsh Vegetation,4,2049,{290E1D06-3366-4E2B-A60A-7F7E534008BF}, , , , ,6/6/2016 0:00:00,0,1646620.000000000000000,6663.640000000000327,LA,08080202,Mermentau,4.715571888090000,0.622427829769000,5,-92.754220727900005,29.699377775999999
4717,17656,Y4RU407,Mermentau,-92° 45' 8.991"",29° 41' 53.102"",LA39-Y4RU407,LA39,LA39-Y4RU407,9999,LA-0039,Mermentau,Lafayette,CWPPRA,Active,Vegetation,Yearly, ,DGPS,Herbaceous Marsh Vegetation,4,2049,{290E1D06-3366-4E2B-A60A-7F7E534008BF}, , , , ,6/6/2016 0:00:00,0,1646620.000000000000000,6663.640000000000327,LA,08080202,Mermentau,4.715571888090000,0.622427829769000,5,-92.752497578499998,29.698083995299999
4718,17657,Y4RU408,Mermentau,-92° 44' 24.411"",29° 42' 7.118"",LA39-Y4RU408,LA39,LA39-Y4RU408,9999,LA-0039,Mermentau,Lafayette,CWPPRA,Active,Vegetation,Yearly, ,DGPS,Herbaceous Marsh Vegetation,4,2049,{290E1D06-3366-4E2B-A60A-7F7E534008BF}, , , , ,6/6/2016 0:00:00,0,1646620.000000000000000,6663.640000000000327,LA,08080202,Mermentau,4.715571888090000,0.622427829769000,5,-92.740114029200001,29.701977116599998
4719,17658,Y4RU409,Mermentau,-92° 44' 35.131"",29° 42' 20.654"",LA39-Y4RU409,LA39,LA39-Y4RU409,9999,LA-0039,Mermentau,Lafayette,CWPPRA,Active,Vegetation,Yearly, ,DGPS,Herbaceous Marsh Vegetation,4,2049,{290E1D06-3366-4E2B-A60A-7F7E534008BF}, , , , ,6/6/2016 0:00:00,0,1646620.000000000000000,6663.640000000000327,LA,08080202,Mermentau,4.715571888090000,0.622427829769000,5,-92.743092000700003,29.705737313600000
4720,17796,H01,Teche/Vermilion,-92° 15' 24.373"",29° 38' 21.766"",CRMS0501-H01,CRMS0501,CRMS0501-H01,CRMS0501,"LA-0030,TV-0011-B,TV-0011-B1",Teche/Vermilion,Lafayette,CRMS,Active,Hydrography,Hourly,Surface Water,DGPS,"Salinity, Specific Conductance, Water Level, Water Temperature",4,2049,{290E1D06-3366-4E2B-A60A-7F7E534008BF}, , , , ,6/6/2016 0:00:00,0,1646620.000000000000000,6663.640000000000327,LA,08080202,Mermentau,4.715571888090000,0.622427829769000,5,-92.256770218000000,29.639379531100001
4721,17797,E01,Teche/Vermilion,-92° 15' 27.172"",29° 38' 21.618"",CRMS0501-E01,CRMS0501,CRMS0501-E01,CRMS0501,"LA-0030,TV-0011-B,TV-0011-B1",Teche/Vermilion,Lafayette,CRMS,Active,Sediment Elevation,6 Months, ,DGPS,Surface Elevation,4,2049,{290E1D06-3366-4E2B-A60A-7F7E534008BF}, , , , ,6/6/2016 0:00:00,0,1646620.000000000000000,6663.640000000000327,LA,08080202,Mermentau,4.715571888090000,0.622427829769000,5,-92.257547855100000,29.639338357300002
4722,17800,H01,Teche/Vermilion,-92° 13' 30.166"",29° 34' 58.201"",CRMS0507-H01,CRMS0507,CRMS0507-H01,CRMS0507,LA-0030,Teche/Vermilion,Lafayette,CRMS,Active,Hydrography,Hourly,Surface Water,DGPS,"Salinity, Specific Conductance, Water Level, Water Temperature",4,2049,{290E1D06-3366-4E2B-A60A-7F7E534008BF}, , , , ,6/6/2016 0:00:00,0,1646620.000000000000000,6663.640000000000327,LA,08080202,Mermentau,4.715571888090000,0.622427829769000,5,-92.225046100100002,29.582833711599999
4723,17801,E01,Teche/Vermilion,-92° 13' 30.924"",29° 34' 55.672"",CRMS0507-E01,CRMS0507,CRMS0507-E01,CRMS0507,LA-0030,Teche/Vermilion,Lafayette,CRMS,Active,Sediment Elevation,6 Months, ,DGPS,Surface Elevation,4,2049,{290E1D06-3366-4E2B-A60A-7F7E534008BF}, , , , ,6/6/2016 0:00:00,0,1646620.000000000000000,6663.640000000000327,LA,08080202,Mermentau,4.715571888090000,0.622427829769000,5,-92.225256745199999,29.582131244700001
4724,17802,H01,Teche/Vermilion,-92° 13' 35.503"",29° 38' 23.953"",CRMS0508-H01,CRMS0508,CRMS0508-H01,CRMS0508,LA-0030,Teche/Vermilion,Lafayette,CRMS,Active,Hydrography,Hourly,Surface Water,DGPS,"Salinity, Specific Conductance, Water Level, Water Temperature",4,2049,{290E1D06-3366-4E2B-A60A-7F7E534008BF}, , , , ,6/6/2016 0:00:00,0,1646620.000000000000000,6663.640000000000327,LA,08080202,Mermentau,4.715571888090000,0.622427829769000,5,-92.226528687900000,29.639986952499999
4725,17803,E01,Teche/Vermilion,-92° 13' 38.353"",29° 38' 24.918"",CRMS0508-E01,CRMS0508,CRMS0508-E01,CRMS0508,LA-0030,Teche/Vermilion,Lafayette,CRMS,Active,Sediment Elevation,6 Months, ,DGPS,Surface Elevation,4,2049,{290E1D06-3366-4E2B-A60A-7F7E534008BF}, , , , ,6/6/2016 0:00:00,0,1646620.000000000000000,6663.640000000000327,LA,08080202,Mermentau,4.715571888090000,0.622427829769000,5,-92.227320403199997,29.640255124599999
4726,17828,E01,Teche/Vermilion,-92° 15' 38.155"",29° 35' 5.790"",CRMS0536-E01,CRMS0536,CRMS0536-E01,CRMS0536,LA-0030,Teche/Vermilion,Lafayette,CRMS,Active,Sediment Elevation,6 Months, ,DGPS,Surface Elevation,4,2049,{290E1D06-3366-4E2B-A60A-7F7E534008BF}, , , , ,6/6/2016 0:00:00,0,1646620.000000000000000,6663.640000000000327,LA,08080202,Mermentau,4.715571888090000,0.622427829769000,5,-92.260598667899998,29.584941607499999
